475500,0
475505,0.016666666666667
475510,0
475515,0.016666666666667
475520,0
475525,0.016666666666667
475530,0
475535,0
475540,0.016666666666667
475545,0
475550,0
475555,0.016666666666667
475560,0.016666666666667
475565,0.066666666666667
475570,0.266666666666667
475575,0.133333333333333
475580,0.033333333333333
475585,0.683333333333333
475590,16.6666666666667
475595,20.3166666666667
475600,26.1333333333333
475605,26.2833333333333
475610,32.0166666666667
475615,33.5666666666667
475620,42.15
475625,42.5166666666667
475630,36.0666666666667
475635,34.1166666666667
475640,34.1
475645,35.9333333333333
475650,44.5166666666667
475655,46.2
475660,37.4333333333333
475665,37.0166666666667
475670,40.9
475675,39.1166666666667
475680,43.3333333333333
475685,49.65
475690,53.35
475695,47.6333333333333
475700,56.1833333333333
475705,49.7166666666667
475710,46
475715,48.5333333333333
475720,54.9
475725,46.4666666666667
475730,43.5166666666667
475735,44.4333333333333
475740,44.5
475745,38.9
475750,40.4
475755,50.3166666666667
475760,48.2333333333333
475765,47.7666666666667
475770,43.7333333333333
475775,45.9333333333333
475780,41.4666666666667
475785,35.3166666666667
475790,35.9833333333333
475795,27
475800,18.5666666666667
475805,16.3833333333333
475810,3.95
475815,0.15
475820,0.233333333333333
475825,0.15
475830,0.116666666666667
475835,0.1
475840,0.1
475845,0.1
475850,0.016666666666667
475855,0
475865,0.016666666666667
475870,0.016666666666667
475885,0
1837920,0
1837930,0
1837940,0
1837950,0.083333333333333
1837955,0.05
1837960,0.05
1837965,0.033333333333333
1837970,0.1
1837975,0.133333333333333
1837980,0.083333333333333
1837985,0.583333333333333
1837990,7.83333333333333
1837995,14.75
1838000,22.1
1838005,22.7833333333333
1838010,26.9166666666667
1838015,29.6
1838020,34.4333333333333
1838025,34.4
1838030,33.2666666666667
1838035,33.8833333333333
1838040,36.4833333333333
1838045,38.2833333333333
1838050,38.4666666666667
1838055,37.7166666666667
1838060,40.7333333333333
1838065,43.4
1838070,47.3
1838075,46.8
1838080,51.7333333333333
1838085,60.2
1838090,82.4
1838095,111.483333333333
1838100,119.35
1838105,89.3166666666667
1838110,65.2333333333333
1838115,58.45
1838120,59.8333333333333
1838125,52.7833333333333
1838130,42.7833333333333
1838135,36.8
1838140,34.2333333333333
1838145,32.8833333333333
1838150,35.8833333333333
1838155,41.2166666666667
1838160,36.7
1838165,32.85
1838170,33.4666666666667
1838175,34.5333333333333
1838180,38.2333333333333
1838185,33.95
1838190,28.6666666666667
1838195,23.6833333333333
1838200,16.4
1838205,8.88333333333333
1838210,2.03333333333333
1838215,0.166666666666667
1838220,0.116666666666667
1838225,0.1
1838230,0.133333333333333
1838235,0.15
1838240,0.083333333333333
1838245,0.05
1838250,0
3569970,0.05
3569975,0.1
3569985,0.216666666666667
3569990,5.65
3569995,11.5166666666667
3570000,14.7666666666667
3570005,13.95
3570010,14.7666666666667
3570015,13.4166666666667
3570020,17.7166666666667
3570025,19.2
3570030,21.4833333333333
3570035,25.95
3570040,25.25
3570045,25.5833333333333
3570050,25.8333333333333
3570055,27.2666666666667
3570060,27.5333333333333
3570065,29.9166666666667
3570070,34.1666666666667
3570075,37.8166666666667
3570080,39.8666666666667
3570085,55.3
3570090,69.1333333333333
3570095,104.183333333333
3570100,109.45
3570105,79.6166666666667
3570110,49.8333333333333
3570115,42.3833333333333
3570120,41.2
3570125,44.7833333333333
3570130,52.3333333333333
3570135,59.5833333333333
3570140,36.2166666666667
3570145,35.9833333333333
3570150,32.9166666666667
3570155,31.0333333333333
3570160,27.6
3570165,23.8833333333333
3570170,27.3666666666667
3570175,33.5833333333333
3570180,24.25
3570185,22.0333333333333
3570190,18.45
3570195,15.9333333333333
3570200,10.9
3570205,8.96666666666667
3570210,1.4
3570215,0.116666666666667
3570220,0.033333333333333
3570235,0.033333333333333
3570240,0.05
3570250,0.016666666666667
3570265,0.016666666666667
3570275,0.016666666666667
3570295,0.016666666666667
5288550,0.05
5288555,0.016666666666667
5288580,0.116666666666667
5288585,0.366666666666667
5288590,1.71666666666667
5288595,2.11666666666667
5288600,2.11666666666667
5288605,2.95
5288610,4.63333333333333
5288615,4.86666666666667
5288620,6.08333333333333
5288625,6.16666666666667
5288630,7
5288635,6.78333333333333
5288640,6.88333333333333
5288645,6.66666666666667
5288650,5.85
5288655,7.7
5288660,6.86666666666667
5288665,8.08333333333333
5288670,12.85
5288675,15.75
5288680,22.6666666666667
5288685,27.5666666666667
5288690,33.5166666666667
5288695,35.05
5288700,40.7
5288705,38.4166666666667
5288710,35.5833333333333
5288715,35.45
5288720,26.6
5288725,25.3333333333333
5288730,20.75
5288735,16.9166666666667
5288740,13.6166666666667
5288745,15.4666666666667
5288750,12.1
5288755,14.65
5288760,11.6666666666667
5288765,10.5166666666667
5288770,9.28333333333333
5288775,6.6
5288780,7.48333333333333
5288785,6.1
5288790,3.8
5288795,2.78333333333333
5288800,1.7
5288805,2.23333333333333
5288810,0.416666666666667
5288815,0.033333333333333
5288820,0.05
5288825,0.016666666666667
5288830,0.016666666666667
5288835,0.016666666666667
5366000,0
5366005,0.1
5366010,0.033333333333333
5366015,0
5366020,0.05
5366025,0.033333333333333
5366045,0.016666666666667
5366050,0
5366055,0.083333333333333
5366060,0.05
5366065,0.15
5366070,0.25
5366075,0.266666666666667
5366080,0.183333333333333
5366085,0.483333333333333
5366090,6.2
5366095,11
5366100,11.4833333333333
5366105,12.2
5366110,12.7
5366115,14.4833333333333
5366120,10.8
5366125,10.4666666666667
5366130,8.8
5366135,10.25
5366140,7.06666666666667
5366145,6.65
5366150,7.26666666666667
